,track_id,mp3_path,duration,tags,ambiental,ballad,calm,christmas,cool,dark,deep,dream,emotional,energetic,fun,groovy,happy,holiday,hopeful,inspiring,love,meditative,melancholic,mellow,melodic,motivational,party,positive,powerful,relaxing,retro,romantic,sad,slow,soft,sport,summer,upbeat,uplifting
214,track_1009601,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/1009601.mp3,33.5,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,track_1009701,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/1009701.mp3,196.9,['retro'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
216,track_1012000,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1012000.mp3,147.0,['emotional'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,track_1012001,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/1012001.mp3,209.6,['emotional'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,track_1012002,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1012002.mp3,121.4,['emotional'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,track_1012003,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1012003.mp3,206.0,['emotional'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,track_1012004,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1012004.mp3,101.2,['emotional'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,track_1014400,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1014400.mp3,163.8,['sad'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
222,track_1018801,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/1018801.mp3,212.1,['hopeful'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,track_1028503,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1028503.mp3,741.2,"['meditative', 'relaxing']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224,track_1028504,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1028504.mp3,477.1,"['meditative', 'relaxing']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225,track_1028900,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1028900.mp3,152.0,['sad'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
226,track_1028901,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/1028901.mp3,131.6,['sad'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
227,track_1028902,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1028902.mp3,239.3,['sad'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
228,track_1028903,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1028903.mp3,124.5,['sad'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
229,track_1028904,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1028904.mp3,164.3,['sad'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
230,track_1029002,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1029002.mp3,251.1,['powerful'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
231,track_1030101,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/1030101.mp3,166.3,"['deep', 'melodic']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,track_1030102,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1030102.mp3,358.0,"['deep', 'melodic']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,track_1032700,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1032700.mp3,245.5,['fun'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,track_1032701,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/1032701.mp3,177.7,"['fun', 'uplifting']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
235,track_1032802,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1032802.mp3,198.5,['cool'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,track_1036003,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1036003.mp3,202.0,['romantic'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
237,track_1036802,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1036802.mp3,261.8,['ballad'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,track_1037900,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1037900.mp3,174.0,['ambiental'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,track_1037901,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/1037901.mp3,200.0,['ambiental'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,track_1041104,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1041104.mp3,158.7,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,track_1041500,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1041500.mp3,232.1,['melodic'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,track_1048302,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1048302.mp3,215.9,['emotional'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,track_1048303,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1048303.mp3,292.0,['emotional'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,track_1048304,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1048304.mp3,224.0,['emotional'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,track_1049702,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1049702.mp3,224.0,['emotional'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,track_1049703,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1049703.mp3,247.3,['emotional'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,track_1049704,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1049704.mp3,280.9,['emotional'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,track_1051204,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1051204.mp3,263.1,['love'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,track_1052800,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1052800.mp3,137.4,['hopeful'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,track_1052801,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/1052801.mp3,234.0,['hopeful'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,track_1053502,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1053502.mp3,254.5,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,track_1053503,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1053503.mp3,369.0,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,track_1053504,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1053504.mp3,328.5,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,track_1056400,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1056400.mp3,30.0,['dream'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,track_1056402,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1056402.mp3,253.2,['dream'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,track_1062500,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1062500.mp3,225.5,"['calm', 'christmas', 'holiday', 'relaxing']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
257,track_1062501,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/1062501.mp3,328.0,"['calm', 'christmas', 'holiday', 'relaxing']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
258,track_1062502,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1062502.mp3,211.3,"['calm', 'christmas', 'holiday', 'relaxing']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
259,track_1062503,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1062503.mp3,228.0,"['calm', 'christmas', 'holiday', 'relaxing']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
260,track_1062504,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1062504.mp3,230.0,"['calm', 'christmas', 'holiday', 'relaxing']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
261,track_1062600,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1062600.mp3,183.8,['motivational'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262,track_1066200,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1066200.mp3,324.3,['relaxing'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
263,track_1066202,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1066202.mp3,407.6,['relaxing'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
264,track_1066204,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1066204.mp3,280.6,['sad'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
265,track_1066302,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1066302.mp3,359.0,"['energetic', 'love', 'retro']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
266,track_1066500,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1066500.mp3,160.2,"['happy', 'positive', 'uplifting']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
267,track_1066503,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1066503.mp3,164.1,"['happy', 'positive', 'uplifting']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
268,track_1066801,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/1066801.mp3,217.4,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,track_1066803,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1066803.mp3,238.4,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,track_1066804,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1066804.mp3,251.3,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,track_1069400,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1069400.mp3,357.4,"['hopeful', 'melodic']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,track_1070602,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1070602.mp3,92.0,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,track_1070604,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1070604.mp3,193.8,['energetic'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,track_1070701,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/1070701.mp3,169.0,['melodic'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,track_1072902,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1072902.mp3,336.9,['party'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
276,track_1072903,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1072903.mp3,244.3,['love'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,track_1072904,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1072904.mp3,229.0,['party'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278,track_1075402,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1075402.mp3,222.4,['relaxing'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
279,track_1075802,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1075802.mp3,392.3,['emotional'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,track_1079400,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1079400.mp3,192.0,['fun'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,track_1081000,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1081000.mp3,382.5,"['happy', 'love']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,track_1081002,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1081002.mp3,300.0,"['happy', 'love']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,track_1081003,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1081003.mp3,560.5,"['happy', 'love']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,track_1081004,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1081004.mp3,249.1,"['happy', 'love']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,track_1081703,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1081703.mp3,250.9,['relaxing'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
286,track_1081704,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1081704.mp3,339.7,['relaxing'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
287,track_1081801,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/1081801.mp3,137.2,['happy'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,track_1082100,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1082100.mp3,118.3,"['love', 'romantic']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
289,track_1083302,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1083302.mp3,165.5,"['energetic', 'happy', 'uplifting']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
290,track_1083303,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1083303.mp3,155.0,"['energetic', 'happy', 'uplifting']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291,track_1086300,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1086300.mp3,58.5,['soft'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
292,track_1087100,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1087100.mp3,126.6,"['happy', 'inspiring', 'motivational', 'positive']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
293,track_1087101,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/1087101.mp3,151.8,"['happy', 'inspiring', 'positive']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
294,track_1087102,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1087102.mp3,126.6,"['happy', 'inspiring', 'motivational', 'positive']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
295,track_1087103,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1087103.mp3,93.9,"['happy', 'inspiring', 'motivational', 'positive']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
296,track_1087104,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1087104.mp3,132.6,"['happy', 'inspiring', 'motivational', 'positive']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
297,track_1088000,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1088000.mp3,165.5,['sport'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
298,track_1088002,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1088002.mp3,92.8,"['romantic', 'sad']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
299,track_1088603,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1088603.mp3,30.6,"['fun', 'happy']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,track_1089300,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1089300.mp3,203.7,['meditative'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,track_1089301,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/1089301.mp3,578.7,['meditative'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,track_1089302,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1089302.mp3,793.4,['meditative'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,track_1089303,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1089303.mp3,756.2,['meditative'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,track_1090700,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1090700.mp3,197.7,['dark'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,track_1090701,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/1090701.mp3,175.9,['dark'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,track_1095102,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1095102.mp3,390.3,"['hopeful', 'motivational', 'relaxing']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
307,track_1095103,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1095103.mp3,266.8,['motivational'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
308,track_1095104,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1095104.mp3,193.9,['motivational'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
309,track_1096800,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1096800.mp3,275.0,['sad'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
310,track_1098504,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1098504.mp3,254.0,['relaxing'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
311,track_1101300,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1101300.mp3,198.8,['meditative'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,track_1102300,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1102300.mp3,291.6,['melodic'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,track_1105300,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1105300.mp3,256.0,['meditative'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,track_1105603,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//03/1105603.mp3,90.5,['ballad'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,track_1108302,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1108302.mp3,237.9,"['energetic', 'happy', 'positive']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
316,track_1110000,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//00/1110000.mp3,89.1,"['fun', 'happy']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,track_1110001,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//01/1110001.mp3,70.6,"['fun', 'happy']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,track_1110002,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//02/1110002.mp3,38.5,"['fun', 'happy']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,track_1110004,/home/elise/Downloads/mtg-jamendo-dataset-master/audios//04/1110004.mp3,89.1,"['fun', 'happy']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
