file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
reggae.00070.wav,0.123,0.155,1.117,0.256,0.061,0.034,0.149,0.042,172.266,2249.912,749.962,2528.567,461.848,3094.439,376.837,3094.439,376.837,29.176,17.139,20.0,19.38,18.296,18.253,16.525,5.542,5.283,5.01,4.13,3.533,3.2,1.719,4955.551,1592.806,-136.731,75.612,-5.325,23.456,0.773,12.286,4.475,5.176,-0.052,9.043,4.887,2.333,5.496,0.66,1.476,3.843,-1.589,-1.711,-4.438,-9.698,70.878,27.321,22.299,20.347,14.818,11.155,12.917,10.884,9.138,10.374,10.779,9.67,9.674,10.83,9.661,9.013,8.905,8.439,8.509,9.227,0.316,0.387,0.571,0.386,0.284,0.276,0.366,0.454,0.365,0.384,0.434,0.335,0.257,0.278,0.386,0.326,0.25,0.219,0.31,0.392,0.265,0.254,0.344,0.263
reggae.00064.wav,0.224,0.281,0.767,-0.247,0.101,0.087,0.268,0.085,172.266,3068.757,1020.063,3135.594,448.619,3610.0,306.088,3610.0,306.088,28.031,18.236,20.829,18.622,20.024,18.472,16.871,5.36,4.949,5.21,3.654,3.903,2.448,1.877,6946.198,1857.627,-70.058,54.371,15.569,19.79,27.015,13.237,0.685,10.066,6.683,-0.306,2.968,6.013,1.09,3.169,0.246,3.042,-5.602,-1.309,-1.961,-8.719,56.08,28.544,27.364,16.518,14.251,13.076,13.796,11.039,10.608,10.934,11.016,8.161,9.152,8.797,8.795,7.062,7.55,7.407,8.372,8.013,0.444,0.47,0.39,0.414,0.495,0.426,0.378,0.332,0.376,0.403,0.377,0.492,0.299,0.296,0.266,0.292,0.351,0.354,0.295,0.272,0.311,0.346,0.287,0.335
reggae.00005.wav,0.08,0.112,1.465,1.446,0.073,0.042,0.1,0.05,151.999,1748.264,615.648,1958.218,402.237,2453.403,344.123,2453.403,344.123,28.239,15.711,19.616,18.473,18.051,18.291,37.35,5.981,4.247,5.29,4.337,3.54,3.033,3.845,3729.691,1405.491,-176.74,116.833,-21.307,38.749,-5.442,26.612,-8.168,15.77,-10.48,11.034,-10.042,9.911,-3.232,2.822,-2.524,-1.419,-9.885,3.068,-0.278,1.989,73.587,28.448,23.11,15.672,18.878,13.593,13.699,10.233,10.567,10.877,9.143,9.206,9.344,8.701,8.795,9.316,9.415,9.817,9.506,9.036,0.469,0.379,0.409,0.49,0.387,0.344,0.355,0.491,0.26,0.21,0.283,0.322,0.351,0.286,0.293,0.343,0.299,0.319,0.286,0.361,0.217,0.208,0.267,0.26
reggae.00049.wav,0.106,0.141,1.384,0.982,0.081,0.049,0.133,0.047,95.703,2282.912,724.888,2797.491,521.085,3426.378,426.794,3426.378,426.794,24.622,16.524,19.04,19.076,17.659,18.157,16.205,4.891,4.004,4.474,3.926,3.008,3.287,2.334,5391.819,1842.228,-121.49,89.586,23.79,32.786,8.869,-2.601,6.639,1.785,-2.937,-3.095,-0.696,-5.426,-6.542,-4.702,-3.289,-6.456,-6.643,-4.407,-3.161,-3.985,64.146,27.183,20.832,18.304,11.802,10.675,9.015,7.435,7.442,7.562,6.671,6.47,6.618,6.208,6.747,6.363,6.303,5.807,5.618,6.253,0.492,0.493,0.394,0.518,0.392,0.311,0.255,0.32,0.386,0.251,0.288,0.339,0.332,0.31,0.248,0.362,0.27,0.294,0.232,0.262,0.3,0.223,0.273,0.258
reggae.00073.wav,0.157,0.196,1.053,0.058,0.051,0.03,0.192,0.036,172.266,2128.35,806.343,2660.623,517.675,3254.723,395.588,3254.723,395.588,24.912,15.062,19.495,17.938,16.73,15.578,16.234,4.887,4.143,4.608,3.717,2.977,1.999,1.627,5032.258,1839.741,-105.97,88.034,19.353,30.648,10.01,18.023,3.655,8.919,5.821,8.879,5.683,10.557,5.888,6.113,7.048,5.107,4.466,2.187,1.403,-1.255,44.525,27.493,22.063,15.702,14.573,10.168,9.497,8.642,8.396,8.674,7.346,6.109,6.989,6.227,6.438,5.848,5.869,5.583,5.849,6.023,0.527,0.424,0.371,0.333,0.366,0.4,0.349,0.38,0.42,0.558,0.679,0.593,0.327,0.267,0.259,0.23,0.251,0.312,0.281,0.287,0.281,0.292,0.271,0.289
reggae.00015.wav,0.102,0.143,1.91,2.538,0.068,0.043,0.132,0.055,129.199,1926.315,814.978,2314.833,521.286,2825.384,407.411,2825.384,407.411,18.81,16.552,19.543,18.84,18.63,17.76,40.584,3.808,4.315,4.669,3.968,3.269,2.79,4.051,4497.309,1964.01,-157.788,109.851,8.465,41.8,5.121,25.755,-12.954,22.061,-15.51,14.367,-11.919,11.597,-10.623,4.13,-4.044,3.464,-8.401,1.783,-5.237,-1.457,62.181,29.056,22.8,16.594,14.193,13.915,13.701,11.057,11.184,11.573,8.914,9.247,8.553,8.463,8.976,8.24,7.64,7.401,7.489,8.939,0.331,0.347,0.446,0.423,0.329,0.415,0.315,0.323,0.287,0.295,0.446,0.361,0.288,0.283,0.355,0.342,0.249,0.342,0.264,0.32,0.264,0.25,0.364,0.298
reggae.00038.wav,0.059,0.085,2.468,5.281,0.065,0.051,0.076,0.038,95.703,1621.647,685.993,1988.484,475.5,2519.858,426.584,2519.858,426.584,30.238,16.683,18.772,18.901,18.782,18.817,35.542,7.308,5.053,4.873,4.467,3.767,2.92,4.268,3574.012,1680.571,-239.991,108.753,-8.224,32.198,-8.807,18.651,-4.663,15.531,-3.713,14.52,-4.797,6.404,-2.943,2.429,-7.109,-0.174,-3.145,-1.55,-3.728,-0.809,90.986,25.627,34.22,15.573,15.055,15.541,14.576,14.21,12.332,14.077,12.988,14.148,11.204,11.07,9.636,9.167,7.921,7.804,8.5,9.978,0.246,0.262,0.27,0.357,0.478,0.452,0.53,0.507,0.495,0.344,0.261,0.304,0.283,0.292,0.295,0.296,0.355,0.295,0.307,0.318,0.362,0.304,0.241,0.311
reggae.00069.wav,0.1,0.132,1.468,1.114,0.08,0.056,0.126,0.039,143.555,2420.927,970.771,2676.515,429.706,3251.687,316.504,3251.687,316.504,23.309,16.832,20.716,19.888,18.772,18.494,16.64,4.995,4.208,4.954,4.255,3.355,2.447,2.23,5228.022,1784.107,-142.825,83.641,21.94,33.869,4.643,4.175,1.953,21.814,-5.951,0.503,17.422,-11.428,10.545,2.186,1.411,1.762,-1.395,2.017,-1.899,0.626,66.827,31.509,25.083,17.208,17.083,13.685,11.111,9.1,9.144,9.788,9.153,8.29,8.48,8.92,7.245,6.736,8.864,7.062,7.439,7.4,0.366,0.301,0.327,0.272,0.312,0.486,0.331,0.266,0.293,0.389,0.593,0.407,0.318,0.263,0.29,0.246,0.25,0.354,0.247,0.207,0.255,0.283,0.377,0.275
reggae.00039.wav,0.08,0.12,2.649,5.291,0.026,0.019,0.104,0.061,151.999,1250.522,709.778,2100.227,473.35,2825.18,378.658,2825.18,378.658,25.78,17.174,20.771,18.326,17.762,16.761,35.478,5.132,5.262,6.278,6.129,4.61,3.011,4.073,2483.754,2213.949,-300.498,99.233,53.056,43.242,18.892,24.828,-7.963,22.16,1.783,24.797,8.401,20.714,2.809,9.556,1.115,5.902,1.124,4.193,-2.201,-2.012,109.164,32.971,47.134,22.39,18.401,14.088,13.694,10.478,8.434,9.283,8.911,8.94,7.847,6.452,8.628,7.177,7.17,5.305,7.231,7.119,0.544,0.591,0.505,0.491,0.468,0.481,0.527,0.522,0.49,0.521,0.457,0.49,0.327,0.293,0.274,0.294,0.274,0.33,0.328,0.321,0.267,0.317,0.284,0.32
reggae.00082.wav,0.14,0.205,1.976,2.945,0.099,0.075,0.18,0.1,99.384,2539.258,984.633,2628.399,469.414,3164.489,387.864,3164.489,387.864,20.056,14.862,18.443,18.423,17.804,18.233,16.506,4.689,4.669,5.405,5.014,4.049,4.456,2.053,5281.214,1777.67,-115.707,67.076,1.874,29.089,4.004,12.039,14.017,14.94,2.314,17.087,7.597,4.999,8.534,8.272,7.896,5.869,3.114,0.046,-1.551,-1.279,78.945,31.111,29.674,17.847,15.992,16.072,16.327,11.44,10.663,12.95,11.229,7.414,7.852,7.498,8.473,8.019,6.719,6.557,8.483,8.765,0.602,0.492,0.434,0.346,0.32,0.326,0.405,0.406,0.447,0.554,0.603,0.724,0.292,0.289,0.297,0.25,0.254,0.251,0.277,0.259,0.274,0.321,0.28,0.29
reggae.00092.wav,0.073,0.101,1.748,2.08,0.12,0.047,0.092,0.041,143.555,2160.797,494.516,2054.722,334.371,2527.26,302.504,2527.26,302.504,15.841,13.755,17.854,18.693,18.749,20.105,20.805,3.985,3.852,4.257,4.262,3.128,3.624,3.428,4297.823,1030.383,-138.122,101.482,-35.344,36.139,-9.511,14.767,-0.241,11.525,-2.105,3.41,4.206,0.143,9.014,2.766,6.243,5.731,-7.947,5.203,-1.486,0.463,51.228,24.616,22.746,16.162,18.843,11.531,11.893,10.808,10.213,8.987,9.789,7.689,9.175,8.945,9.357,7.897,7.601,8.431,7.468,7.809,0.431,0.388,0.479,0.377,0.342,0.38,0.351,0.402,0.329,0.467,0.421,0.431,0.308,0.273,0.331,0.286,0.279,0.327,0.275,0.309,0.257,0.324,0.305,0.295
reggae.00058.wav,0.071,0.099,1.725,2.105,0.112,0.089,0.091,0.039,123.047,2590.086,1143.185,2822.445,581.815,3417.787,415.266,3417.787,415.266,18.241,15.234,18.606,18.333,19.152,19.101,16.469,3.973,4.536,5.291,3.99,3.917,3.852,3.152,5632.848,2416.643,-169.314,83.95,11.221,12.12,21.059,9.507,0.936,2.209,0.878,1.65,-0.412,0.737,-4.78,-1.733,-2.093,-1.412,-4.656,-0.198,1.969,-1.255,83.304,32.523,27.884,17.278,17.848,13.569,13.439,11.073,10.5,11.868,10.183,9.043,9.728,8.381,10.378,8.62,8.742,7.938,8.868,9.882,0.317,0.373,0.483,0.395,0.416,0.374,0.462,0.327,0.288,0.326,0.316,0.392,0.288,0.28,0.346,0.289,0.346,0.299,0.341,0.256,0.25,0.29,0.269,0.337
reggae.00061.wav,0.143,0.189,1.34,0.842,0.134,0.081,0.181,0.054,92.285,3093.509,1099.339,2920.279,555.312,3414.744,446.025,3414.744,446.025,25.939,15.847,20.335,19.509,19.444,18.369,16.052,5.276,4.585,5.195,4.427,3.93,3.475,1.824,6443.624,2104.32,-74.055,57.992,9.141,29.259,12.537,-0.182,0.164,1.372,-5.086,1.359,2.853,-1.555,0.887,1.036,-4.333,-3.749,-3.668,-1.058,-4.107,-4.13,55.262,32.271,26.753,18.815,16.169,12.414,13.172,11.691,14.043,11.352,10.658,9.027,9.051,9.879,8.492,8.493,9.134,9.336,8.978,9.893,0.442,0.511,0.41,0.436,0.427,0.433,0.354,0.386,0.444,0.319,0.288,0.295,0.302,0.346,0.294,0.33,0.308,0.314,0.29,0.299,0.335,0.259,0.239,0.248
reggae.00007.wav,0.071,0.099,1.819,2.365,0.074,0.045,0.091,0.039,151.999,1702.842,657.648,2017.086,462.429,2555.988,382.01,2555.988,382.01,26.092,15.855,20.769,19.514,19.905,18.514,37.729,6.85,4.325,4.865,4.166,3.885,2.722,3.828,3690.147,1705.073,-192.232,116.504,-10.945,29.896,-0.661,21.447,-11.872,18.648,-13.084,14.465,-7.384,4.826,-2.808,3.124,-1.617,-2.387,-6.525,-1.415,-5.542,-2.55,70.854,25.789,26.932,20.421,18.551,11.985,20.09,12.495,12.62,12.103,11.793,10.378,10.724,9.268,8.54,9.831,9.4,7.624,8.379,9.258,0.416,0.359,0.481,0.396,0.364,0.48,0.323,0.304,0.288,0.37,0.478,0.362,0.328,0.232,0.327,0.331,0.282,0.339,0.247,0.292,0.255,0.267,0.346,0.273
reggae.00063.wav,0.078,0.108,1.643,1.9,0.083,0.047,0.098,0.047,92.285,1901.715,707.165,2114.446,583.624,2713.231,565.081,2713.231,565.081,17.275,15.545,19.861,19.353,20.308,21.053,16.048,4.635,4.563,4.889,4.115,3.519,3.996,2.461,3930.492,1650.516,-168.548,109.534,-20.659,38.949,7.96,0.344,6.056,4.087,-1.369,0.113,0.241,0.344,5.3,3.682,2.858,4.482,0.813,3.005,1.518,2.449,63.999,28.587,25.446,17.978,15.258,11.325,10.213,8.819,9.233,9.189,7.882,8.235,8.267,7.45,6.749,6.559,6.631,6.581,6.346,6.703,0.483,0.504,0.588,0.44,0.361,0.402,0.329,0.359,0.35,0.465,0.392,0.315,0.332,0.292,0.344,0.306,0.266,0.291,0.238,0.277,0.284,0.303,0.274,0.24
reggae.00095.wav,0.127,0.175,1.813,2.029,0.103,0.051,0.162,0.064,123.047,2591.227,711.523,2784.788,395.989,3317.928,324.619,3317.928,324.619,21.431,15.568,16.996,17.458,17.624,17.999,16.16,5.257,3.863,3.883,3.252,2.506,2.685,1.594,5687.472,1352.51,-69.008,79.148,13.091,29.39,0.283,4.157,-0.438,0.184,2.809,0.607,-2.801,-0.512,-3.177,-7.217,-4.41,-6.805,-9.39,-2.344,-5.94,-7.362,52.654,16.91,22.847,11.693,10.288,8.533,10.928,8.961,7.817,8.879,5.969,6.459,6.76,5.826,6.248,6.369,5.41,5.643,5.458,5.744,0.659,0.411,0.328,0.334,0.48,0.456,0.416,0.489,0.384,0.4,0.322,0.409,0.323,0.23,0.259,0.219,0.276,0.293,0.288,0.331,0.242,0.282,0.227,0.235
reggae.00065.wav,0.238,0.322,1.288,0.837,0.083,0.052,0.298,0.121,89.103,2076.853,937.724,2264.286,662.81,2860.784,614.002,2860.784,614.002,18.961,16.923,19.512,18.388,17.889,19.271,16.019,4.836,4.452,4.685,3.743,3.248,4.717,2.917,4361.723,2061.804,-66.063,97.882,-18.832,26.939,14.007,6.009,9.442,10.567,-0.145,8.124,10.531,7.997,3.808,4.01,2.717,0.425,-4.197,0.106,0.144,-3.155,83.591,42.456,23.852,17.496,15.799,15.5,13.046,10.287,11.356,10.212,12.124,10.457,8.033,7.863,7.169,7.082,6.709,6.638,6.628,6.159,0.466,0.357,0.247,0.282,0.374,0.554,0.425,0.374,0.323,0.293,0.461,0.366,0.358,0.273,0.209,0.238,0.287,0.381,0.316,0.273,0.251,0.267,0.38,0.288
reggae.00052.wav,0.151,0.211,1.582,1.65,0.134,0.099,0.19,0.091,99.384,3289.804,1236.178,3250.924,468.27,3713.415,325.532,3713.415,325.532,15.896,14.349,17.824,17.359,16.976,16.542,14.878,4.187,4.23,4.22,3.885,3.099,2.696,1.309,7282.861,1969.519,-85.284,60.94,34.797,19.792,16.712,7.952,9.296,11.353,1.372,-0.084,6.411,3.627,5.66,7.201,-0.851,3.247,-2.697,0.356,4.746,0.303,57.405,34.284,24.383,20.464,18.258,14.22,11.469,10.877,11.646,9.487,9.601,8.548,9.084,8.393,7.907,7.944,6.832,7.819,7.792,6.568,0.449,0.579,0.488,0.502,0.641,0.66,0.629,0.511,0.435,0.384,0.345,0.398,0.254,0.277,0.256,0.263,0.29,0.291,0.313,0.292,0.257,0.248,0.233,0.276
reggae.00053.wav,0.048,0.076,2.34,4.968,0.09,0.087,0.063,0.043,151.999,1886.755,1183.459,2273.676,729.274,2897.723,614.225,2897.723,614.225,21.287,12.795,16.294,15.885,16.699,19.579,21.458,5.802,3.861,4.282,3.402,3.184,3.95,7.831,3993.035,2564.999,-251.371,105.9,2.134,32.512,16.537,8.281,10.364,5.491,0.872,8.341,-0.639,9.879,-1.856,4.425,1.841,4.242,-0.2,2.254,0.952,1.312,87.367,34.754,34.795,16.902,15.814,12.095,11.845,9.688,10.017,8.557,9.386,8.353,7.966,6.534,6.708,6.063,5.683,5.267,5.736,6.175,0.446,0.471,0.563,0.512,0.53,0.478,0.389,0.419,0.421,0.504,0.449,0.487,0.28,0.276,0.342,0.315,0.311,0.306,0.235,0.278,0.271,0.339,0.273,0.308
reggae.00066.wav,0.102,0.139,1.855,2.22,0.067,0.036,0.129,0.051,161.499,1599.839,573.594,1881.532,386.993,2471.462,365.171,2471.462,365.171,24.071,16.82,20.022,19.295,18.983,18.135,21.556,5.11,4.878,5.202,3.741,3.885,2.747,6.377,3221.828,1194.208,-147.056,120.133,-21.609,39.657,6.932,15.09,-1.024,15.946,2.537,4.494,0.004,4.33,4.64,4.004,3.051,0.54,-6.145,-1.664,-0.733,0.192,59.428,30.89,20.731,18.362,13.324,12.911,13.974,11.022,11.283,10.887,10.478,9.79,8.265,6.928,7.951,7.492,6.977,7.949,6.981,6.548,0.297,0.292,0.418,0.436,0.591,0.437,0.33,0.388,0.347,0.432,0.332,0.37,0.26,0.257,0.318,0.299,0.344,0.289,0.248,0.335,0.278,0.328,0.272,0.298
reggae.00035.wav,0.053,0.085,3.166,9.388,0.061,0.043,0.073,0.043,107.666,1617.218,704.807,2016.348,469.21,2533.563,384.967,2533.563,384.967,27.615,15.267,16.323,16.248,16.985,16.21,34.517,6.622,4.541,3.961,3.672,3.115,2.546,4.425,3665.299,1690.152,-223.387,114.254,-4.425,40.221,-5.082,24.669,0.713,17.048,-2.357,11.149,-3.082,6.122,-5.682,3.507,-5.484,0.023,-4.84,-0.707,-3.635,-2.799,80.093,26.602,24.211,17.548,17.621,15.848,14.464,11.426,10.412,8.698,8.816,7.608,7.197,7.221,7.226,6.147,6.241,5.902,5.719,6.077,0.492,0.55,0.725,0.459,0.382,0.458,0.457,0.449,0.342,0.397,0.38,0.414,0.296,0.23,0.312,0.23,0.244,0.308,0.311,0.318,0.235,0.243,0.28,0.32
reggae.00028.wav,0.053,0.084,2.372,5.398,0.068,0.064,0.073,0.042,151.999,1547.386,829.404,1899.463,486.056,2420.563,413.736,2420.563,413.736,27.882,16.286,17.192,16.799,16.569,17.843,33.879,6.293,4.503,4.822,4.395,2.947,2.881,4.99,3373.902,1759.283,-256.21,104.23,-7.274,56.284,11.04,27.327,5.83,17.791,-1.271,14.678,-3.477,10.854,-2.467,1.552,-3.725,-1.371,-4.197,1.404,-0.262,-1.599,95.143,34.28,31.344,16.114,26.181,13.677,13.378,9.834,10.45,9.389,8.63,7.249,8.176,6.748,7.492,6.346,6.248,6.602,6.842,6.916,0.436,0.497,0.447,0.5,0.473,0.472,0.477,0.52,0.654,0.519,0.464,0.398,0.32,0.346,0.241,0.259,0.274,0.297,0.266,0.235,0.315,0.269,0.296,0.3
reggae.00041.wav,0.096,0.124,1.225,0.561,0.059,0.038,0.12,0.031,143.555,1891.684,761.431,2197.023,399.681,2729.219,311.599,2729.219,311.599,25.251,17.933,21.161,19.347,18.716,17.911,17.834,5.013,4.349,5.108,4.111,3.395,2.981,2.336,4069.659,1474.823,-177.372,89.663,9.642,65.478,-0.997,15.537,8.025,16.353,0.271,2.637,2.887,0.645,2.587,2.82,-0.451,2.531,-1.407,-1.651,1.212,-1.889,69.778,32.117,27.041,17.41,18.09,14.929,11.477,9.776,9.453,10.638,9.605,8.14,8.257,8.782,7.204,7.028,9.034,7.282,7.537,7.371,0.4,0.332,0.353,0.31,0.303,0.416,0.302,0.259,0.301,0.42,0.638,0.479,0.317,0.268,0.301,0.272,0.251,0.356,0.25,0.206,0.249,0.296,0.365,0.287
reggae.00029.wav,0.078,0.112,2.344,4.18,0.044,0.023,0.104,0.043,151.999,1539.38,539.362,2110.547,368.483,2660.776,302.212,2660.776,302.212,29.41,15.387,16.475,15.715,16.425,15.802,37.17,5.461,4.51,4.347,3.618,3.187,2.309,3.381,3638.154,1508.787,-202.057,111.109,8.918,51.831,1.297,30.052,-4.518,22.452,-7.145,11.499,-4.751,10.597,-2.638,9.012,-4.353,-0.043,-4.314,0.65,-3.742,-6.193,77.645,20.075,31.055,11.551,14.104,10.027,10.219,9.81,8.51,9.712,7.741,7.851,7.117,6.955,5.469,6.442,5.944,5.962,5.451,5.809,0.637,0.437,0.34,0.327,0.403,0.556,0.514,0.442,0.301,0.287,0.39,0.5,0.39,0.276,0.239,0.239,0.287,0.354,0.249,0.262,0.217,0.244,0.263,0.291
reggae.00019.wav,0.109,0.155,1.691,2.139,0.071,0.064,0.139,0.068,143.555,1741.928,953.251,2065.258,584.232,2604.611,478.575,2604.611,478.575,18.837,17.061,20.157,20.389,20.97,18.587,38.561,4.272,5.124,6.042,4.892,4.667,3.34,4.951,3819.371,2117.945,-184.578,106.208,4.016,38.713,8.41,30.456,-3.342,20.308,-1.534,15.917,-6.515,13.191,-1.717,6.854,-3.23,1.875,-6.036,3.522,-7.402,-1.742,92.133,34.669,28.484,16.639,23.549,12.368,19.478,11.399,12.901,9.797,10.172,9.386,10.347,11.465,8.632,8.22,8.432,7.622,9.134,7.733,0.45,0.484,0.363,0.282,0.305,0.388,0.312,0.318,0.404,0.41,0.516,0.48,0.324,0.34,0.29,0.276,0.278,0.333,0.253,0.28,0.312,0.317,0.349,0.331
reggae.00018.wav,0.084,0.118,2.282,3.992,0.077,0.058,0.106,0.052,151.999,1917.689,870.955,2125.997,501.817,2598.982,392.923,2598.982,392.923,17.532,14.917,18.594,16.487,17.697,16.821,38.617,4.611,4.12,5.032,3.769,3.538,3.016,4.54,4235.105,1903.894,-170.843,107.723,-1.759,46.444,-0.184,24.942,-10.661,18.091,-10.776,11.158,-7.251,6.206,-6.466,2.048,-2.431,2.559,-4.04,0.792,-3.756,-1.679,71.697,31.184,23.33,15.137,18.549,13.676,14.136,10.946,12.874,10.603,10.819,9.583,9.926,9.223,7.906,7.582,6.968,7.18,7.746,6.324,0.413,0.361,0.417,0.396,0.443,0.413,0.317,0.312,0.333,0.531,0.422,0.377,0.299,0.248,0.338,0.309,0.316,0.322,0.244,0.251,0.252,0.372,0.292,0.28
reggae.00000.wav,0.074,0.103,1.686,1.912,0.098,0.036,0.094,0.042,123.047,2082.655,520.134,2284.906,363.632,2749.407,287.829,2749.407,287.829,25.982,15.976,20.838,19.799,21.034,19.54,40.668,5.535,4.691,5.378,3.969,3.835,3.35,3.026,4729.677,1397.858,-159.455,104.859,-10.335,34.657,-4.978,26.813,-21.936,23.436,-14.02,19.581,-8.303,9.723,-10.084,1.418,-6.494,1.074,-9.2,3.287,-0.76,3.762,57.432,19.549,22.194,16.813,12.639,11.369,11.656,10.299,9.366,10.259,9.917,10.639,9.817,7.869,8.801,8.196,9.439,8.679,9.303,10.208,0.253,0.443,0.314,0.248,0.414,0.368,0.417,0.266,0.301,0.379,0.26,0.248,0.218,0.357,0.277,0.252,0.355,0.282,0.366,0.227,0.264,0.337,0.229,0.257
reggae.00031.wav,0.065,0.102,2.82,6.895,0.059,0.04,0.092,0.043,161.499,1529.101,709.983,2007.052,513.122,2569.019,432.168,2569.019,432.168,27.574,17.392,18.88,18.035,18.664,17.36,35.499,5.569,4.843,4.747,4.005,4.455,3.235,4.354,3453.423,1816.066,-226.402,103.326,0.124,43.96,10.619,35.185,8.426,21.138,-3.303,15.532,-3.015,11.099,1.782,10.623,-5.759,-0.986,-4.132,0.656,-3.784,-0.574,92.421,25.595,31.495,18.806,22.833,16.605,14.044,10.039,12.016,9.79,9.388,9.521,8.011,7.109,8.297,8.593,7.065,7.094,6.406,5.965,0.644,0.517,0.542,0.393,0.412,0.395,0.503,0.606,0.441,0.386,0.396,0.629,0.337,0.223,0.272,0.218,0.294,0.253,0.265,0.304,0.276,0.243,0.234,0.322
reggae.00050.wav,0.103,0.146,1.781,2.316,0.127,0.093,0.131,0.063,95.703,2915.162,1358.629,2690.058,537.834,3212.608,398.087,3212.608,398.087,22.556,16.452,19.157,18.055,17.493,17.478,15.268,4.971,4.036,4.249,3.329,3.075,3.142,1.757,5823.799,2314.866,-104.933,66.422,-2.309,24.605,8.405,6.764,1.68,5.183,1.047,2.193,2.952,4.578,4.198,3.093,-1.419,0.23,1.084,-2.333,-2.899,-2.193,73.266,43.852,20.868,18.168,13.673,14.103,13.197,12.572,11.906,10.04,9.012,8.008,9.38,7.821,7.697,7.242,8.69,7.642,6.664,6.569,0.441,0.478,0.452,0.556,0.469,0.382,0.46,0.385,0.392,0.345,0.531,0.642,0.252,0.275,0.263,0.32,0.304,0.27,0.29,0.267,0.257,0.213,0.28,0.32
reggae.00001.wav,0.064,0.091,2.96,6.735,0.064,0.037,0.082,0.04,151.999,1591.659,626.75,1984.724,465.951,2539.786,387.644,2539.786,387.644,29.546,17.347,17.228,18.479,19.133,17.592,35.985,6.085,4.014,3.908,3.238,3.638,2.956,3.754,3494.266,1646.406,-190.903,127.411,-3.782,26.7,-12.817,23.918,-8.219,9.954,-12.226,13.445,-7.064,1.636,-14.526,-3.233,-10.447,-3.503,-9.744,-3.917,-7.652,-3.549,54.298,27.926,20.749,11.394,11.208,8.818,9.726,10.686,8.937,8.888,8.735,7.993,7.537,8.519,7.658,6.993,7.21,7.761,7.923,7.442,0.391,0.504,0.252,0.188,0.224,0.447,0.395,0.4,0.576,0.309,0.272,0.231,0.284,0.334,0.195,0.2,0.18,0.317,0.341,0.255,0.349,0.238,0.298,0.211
reggae.00060.wav,0.02,0.032,2.637,6.027,0.119,0.078,0.026,0.018,112.347,2275.222,937.68,2291.482,407.538,2811.284,342.718,2811.284,342.718,21.226,20.009,24.083,21.725,22.726,21.22,19.771,3.315,4.352,5.153,3.73,3.879,3.756,3.763,4663.146,1543.067,-301.459,77.231,-13.612,39.31,1.61,16.893,-7.259,-3.613,1.147,-3.276,-8.434,-3.6,-2.614,-7.235,-2.443,0.762,-8.961,-2.654,-5.493,-8.403,74.46,33.765,22.956,21.066,15.987,9.514,14.8,8.687,8.979,8.042,8.789,7.647,9.798,7.999,7.722,7.592,9.889,6.653,8.222,8.248,0.316,0.296,0.383,0.243,0.238,0.172,0.244,0.396,0.296,0.347,0.271,0.389,0.326,0.271,0.368,0.224,0.285,0.206,0.238,0.369,0.258,0.352,0.241,0.348
